PLACA;RENAVAM;CHASSIS;NUM_DOCUMENTO;DT_ULT_CONSULTA_DETRAN;STATUS_LICENCIAMENTO;DT_ULT_CONSULTA_MULTAS;STATUS_MULTAS
MGE8621;0;9A9V1363071AU3004        ;10425282003814;2025-10-09 08:17:17;ERRO - N/ emplacado base local;2025-10-09 08:17:17;ERRO-baseLoc
QBD1681;1078371943;9C2KD1000GR011106        ;10425282003571;2025-10-09 08:27:26;ERRO - Documento N/ Confere;2025-10-09 08:27:26;ERRO-Doc
RAL1B51;1223219248;8AJDA3CD8L1813047        ;10425282003229;2025-10-09 08:28:24;ERRO - Documento N/ Confere;2025-10-09 08:28:24;ERRO-Doc
OBH6J11;506414450;9A9S3GRS5D1AH8046        ;10425282000122;2025-10-09 08:40:25;ERRO - Documento N/ Confere;2025-10-09 08:40:25;ERRO-Doc
QCD8001;1178545340;9C2KD0810KR013801        ;10425282004209;2025-10-09 08:48:21;ERRO - Documento N/ Confere;2025-10-09 08:48:21;ERRO-Doc
QCD8A31;1178546184;9C2KD0810KR013840        ;10425282004209;2025-10-09 08:49:31;ERRO - Documento N/ Confere;2025-10-09 08:49:31;ERRO-Doc
QCD8061;1178547237;9C2KD0810KR013895        ;10425282004209;2025-10-09 08:50:40;ERRO - Documento N/ Confere;2025-10-09 08:50:40;ERRO-Doc
OBH0B61;506217574;9A9S3GRS8D1AH8001        ;10425282000122;2025-10-09 09:12:56;ERRO - Documento N/ Confere;2025-10-09 09:12:56;ERRO-Doc
QCQ4561;1141172060;9C2KD1000JR002852        ;10425282003490;2025-10-09 10:07:34;ERRO - Documento N/ Confere;2025-10-09 10:07:34;ERRO-Doc
MGL6181;0;9A9V1363071AU3007        ;10425282008107;2025-10-09 10:13:32;ERRO - N/ emplacado base local;2025-10-09 10:13:32;ERRO-baseLoc
OBG4C81;506099202;9EP071230D1001318        ;10425282000122;2025-10-09 10:19:43;ERRO - Documento N/ Confere;2025-10-09 10:19:43;ERRO-Doc
MGL6191;0;9A9V1363071AU3002        ;10425282008107;2025-10-09 11:01:56;ERRO - N/ emplacado base local;2025-10-09 11:01:56;ERRO-baseLoc
OBH6H41;506212491;9A9S3GRSRD1AH8026        ;10425282000122;2025-10-09 11:10:55;ERRO - Documento N/ Confere;2025-10-09 11:10:55;ERRO-Doc
APU5811;955935938;9EP09102081001036        ;10425282003490;2025-10-09 11:15:17;ERRO - Documento N/ Confere;2025-10-09 11:15:17;ERRO-Doc
QBW2E31;1110635289;9C2KD1000HR011881        ;10425282003490;2025-10-09 11:29:21;ERRO - Documento N/ Confere;2025-10-09 11:29:21;ERRO-Doc
QBW2481;1110635467;9C2KD1000HR011929        ;10425282003490;2025-10-09 11:30:24;ERRO - Documento N/ Confere;2025-10-09 11:30:24;ERRO-Doc
QBD1661;1078371935;9C2KD1000GR011045        ;10425282003571;2025-10-09 11:50:31;ERRO - Documento N/ Confere;2025-10-09 11:50:31;ERRO-Doc
QBD1H11;1078371986;9C2KD1000GR011813        ;10425282004209;2025-10-09 12:19:16;ERRO - Documento N/ Confere;2025-10-09 12:19:16;ERRO-Doc
QBY3471;1111464038;9C2KD1000HR012476        ;10425282003490;2025-10-09 12:56:28;ERRO - Documento N/ Confere;2025-10-09 12:56:28;ERRO-Doc
OBH6I81;506414299;9A9S3GRSWD1AH8044        ;10425282000122;2025-10-09 13:07:40;ERRO - Documento N/ Confere;2025-10-09 13:07:40;ERRO-Doc
