PLACA;RENAVAM;CHASSIS;NUM_DOCUMENTO;DT_ULT_CONSULTA_DETRAN;STATUS_LICENCIAMENTO;DT_ULT_CONSULTA_MULTAS;STATUS_MULTAS
MGE8621;0;9A9V1363071AU3004        ;10425282003814;2026-01-04 07:06:45;ERRO - N/ emplacado base local;2026-01-04 07:06:45;ERRO-baseLoc
QBD1681;1078371943;9C2KD1000GR011106        ;10425282003571;2026-01-04 07:21:42;ERRO - Documento N/ Confere;2026-01-04 07:21:42;ERRO-Doc
RAL1B51;1223219248;8AJDA3CD8L1813047        ;10425282003229;2026-01-04 07:23:01;ERRO - Documento N/ Confere;2026-01-04 07:23:01;ERRO-Doc
OBH6J11;506414450;9A9S3GRS5D1AH8046        ;10425282000122;2026-01-04 07:40:08;ERRO - Documento N/ Confere;2026-01-04 07:40:08;ERRO-Doc
QCD8001;1178545340;9C2KD0810KR013801        ;10425282004209;2026-01-04 07:49:51;ERRO - Documento N/ Confere;2026-01-04 07:49:51;ERRO-Doc
QCD8A31;1178546184;9C2KD0810KR013840        ;10425282004209;2026-01-04 07:51:15;ERRO - Documento N/ Confere;2026-01-04 07:51:15;ERRO-Doc
QCD8061;1178547237;9C2KD0810KR013895        ;10425282004209;2026-01-04 07:52:40;ERRO - Documento N/ Confere;2026-01-04 07:52:40;ERRO-Doc
OBH0B61;506217574;9A9S3GRS8D1AH8001        ;10425282000122;2026-01-04 08:26:16;ERRO - Documento N/ Confere;2026-01-04 08:26:16;ERRO-Doc
QCQ4561;1141172060;9C2KD1000JR002852        ;10425282003490;2026-01-04 09:42:56;ERRO - Documento N/ Confere;2026-01-04 09:42:56;ERRO-Doc
MGL6181;0;9A9V1363071AU3007        ;10425282008107;2026-01-04 09:51:06;ERRO - N/ emplacado base local;2026-01-04 09:51:06;ERRO-baseLoc
OBG4C81;506099202;9EP071230D1001318        ;10425282000122;2026-01-04 09:59:27;ERRO - Documento N/ Confere;2026-01-04 09:59:27;ERRO-Doc
OBH0A81;506216683;9A9S3GRS9D1AH8033        ;10425282000122;2026-01-04 10:55:45;ERRO - Documento N/ Confere;2026-01-04 10:55:45;ERRO-Doc
MGL6191;0;9A9V1363071AU3002        ;10425282008107;2026-01-04 11:03:43;ERRO - N/ emplacado base local;2026-01-04 11:03:43;ERRO-baseLoc
OBH6H41;506212491;9A9S3GRSRD1AH8026        ;10425282000122;2026-01-04 11:17:52;ERRO - Documento N/ Confere;2026-01-04 11:17:52;ERRO-Doc
APU5811;955935938;9EP09102081001036        ;10425282003490;2026-01-04 11:24:42;ERRO - Documento N/ Confere;2026-01-04 11:24:42;ERRO-Doc
QBW2E31;1110635289;9C2KD1000HR011881        ;10425282003490;2026-01-04 11:44:48;ERRO - Documento N/ Confere;2026-01-04 11:44:48;ERRO-Doc
QBW2481;1110635467;9C2KD1000HR011929        ;10425282003490;2026-01-04 11:46:13;ERRO - Documento N/ Confere;2026-01-04 11:46:13;ERRO-Doc
QBD1661;1078371935;9C2KD1000GR011045        ;10425282003571;2026-01-04 12:08:54;ERRO - Documento N/ Confere;2026-01-04 12:08:54;ERRO-Doc
NPN6341;664090192;9BWMF07X8EP022223        ;10425282003490;2026-01-04 12:30:56;ERRO - Documento N/ Confere;2026-01-04 12:30:56;ERRO-Doc
QBD1H11;1078371986;9C2KD1000GR011813        ;10425282004209;2026-01-04 12:51:27;ERRO - Documento N/ Confere;2026-01-04 12:51:27;ERRO-Doc
QBY3471;1111464038;9C2KD1000HR012476        ;10425282003490;2026-01-04 13:45:34;ERRO - Documento N/ Confere;2026-01-04 13:45:34;ERRO-Doc
OBH6I81;506414299;9A9S3GRSWD1AH8044        ;10425282000122;2026-01-04 14:01:10;ERRO - Documento N/ Confere;2026-01-04 14:01:10;ERRO-Doc
IML4J31;0;9A95FL54P5ADK3248        ;10425282004209;2026-01-04 14:09:15;ERRO - Renavam Invalido;2026-01-04 14:09:15;ERRO-Renavam
OBG2J91;506044459;9EP071230D1001525        ;10425282000122;2026-01-04 15:33:33;ERRO - Documento N/ Confere;2026-01-04 15:33:33;ERRO-Doc
OBG4J31;506112365;9EP071230D1001319        ;10425282000122;2026-01-04 15:46:01;ERRO - Documento N/ Confere;2026-01-04 15:46:01;ERRO-Doc
OBG4J61;506112675;9EP071230D1001320        ;10425282000122;2026-01-04 15:47:26;ERRO - Documento N/ Confere;2026-01-04 15:47:26;ERRO-Doc
OBG9J51;506212564;9A9S3GRS3D1AH8028        ;10425282000122;2026-01-04 16:01:15;ERRO - Documento N/ Confere;2026-01-04 16:01:15;ERRO-Doc
OBG9B41;506005984;9EP071230D1001550        ;10425282000122;2026-01-04 17:22:27;ERRO - Documento N/ Confere;2026-01-04 17:22:27;ERRO-Doc
OBG4D31;506010120;9EP071230D1001347        ;10425282000122;2026-01-04 17:27:44;ERRO - Documento N/ Confere;2026-01-04 17:27:44;ERRO-Doc
OBG9B51;506115682;9EP071230D1001549        ;10425282000122;2026-01-04 18:08:49;ERRO - Documento N/ Confere;2026-01-04 18:08:49;ERRO-Doc
OBH7A11;506132420;9EP071230D1001361        ;10425282000122;2026-01-04 18:24:31;ERRO - Documento N/ Confere;2026-01-04 18:24:31;ERRO-Doc
OBH0D41;506220974;9A9S3GRS9D1AH8010        ;10425282000122;2026-01-04 19:02:31;ERRO - Documento N/ Confere;2026-01-04 19:02:31;ERRO-Doc
OBH6H51;506413500;9A9S3GRSWD1AH8021        ;10425282000122;2026-01-04 19:10:59;ERRO - Documento N/ Confere;2026-01-04 19:10:59;ERRO-Doc
