PLACA;RENAVAM;CHASSIS;NUM_DOCUMENTO;DT_ULT_CONSULTA_DETRAN;STATUS_LICENCIAMENTO;DT_ULT_CONSULTA_MULTAS;STATUS_MULTAS
KAS9691;192274236;94BB0843AAR012074        ;10425282004896;2025-12-16 15:07:25;QUITADO;2025-12-16 15:07:25;SEM DEBITOS
OAR1521;992175895;9A9A1502DDSEN3102        ;10425282003490;2025-12-16 15:08:45;QUITADO;2025-12-16 15:08:45;SEM DEBITOS
RAV2H81;1288396519;97TRBD442N2001808        ;10425282006597;2025-12-16 15:10:13;QUITADO;2025-12-16 15:10:13;SEM DEBITOS
NUD3A11;451903196;955B0902CCS349117        ;10425282003490;2025-12-16 15:13:02;QUITADO;2025-12-16 15:13:02;SEM DEBITOS
QCG5F61;1180136931;9BVRG40D1KE863280        ;10425282003229;2025-12-16 15:14:23;QUITADO;2025-12-16 15:14:23;SEM DEBITOS
OBG9E21;506209601;9EP071230D1001870        ;10425282000122;2025-12-16 15:15:48;QUITADO;2025-12-16 15:15:48;SEM DEBITOS
QBJ6G01;1039180563;9533G8242ER439433        ;10425282003652;2025-12-16 15:17:08;QUITADO;2025-12-16 15:17:08;SEM DEBITOS
OBG2I71;506040917;9EP071230D1001557        ;10425282000122;2025-12-16 15:18:31;QUITADO;2025-12-16 15:18:31;SEM DEBITOS
RAV2H41;1288395008;97TD0N412N2006517        ;10425282006597;2025-12-16 15:20:03;QUITADO;2025-12-16 15:20:03;SEM DEBITOS
OBG9D71;506209490;9EP071230D1001305        ;10425282000122;2025-12-16 15:21:28;QUITADO;2025-12-16 15:21:28;SEM DEBITOS
JYB6331;616276869;9A9V11930P1AV8699        ;10425282004896;2025-12-16 15:27:11;QUITADO;2025-12-16 15:27:11;SEM DEBITOS
OBG5J61;506138488;9EP071230D1001520        ;10425282000122;2025-12-16 15:28:41;QUITADO;2025-12-16 15:28:41;SEM DEBITOS
OBB5I01;504311727;9A9BD1742DCDJ5377        ;10425282000122;2025-12-16 15:30:07;QUITADO;2025-12-16 15:30:07;SEM DEBITOS
QBT4121;1109421190;9533172S0ER427114        ;10425282004209;2025-12-16 15:31:34;QUITADO;2025-09-04 08:35:13;SEM DEBITOS
BWS8551;243859317;34540712003406           ;10425282004896;2025-12-16 15:33:17;QUITADO;2025-12-16 15:33:17;SEM DEBITOS
LSW7E91;1113132679;9BM384078HB048132        ;10425282005868;2025-12-16 15:34:43;QUITADO;2025-12-16 15:34:43;SEM DEBITOS
OBB5C31;504309960;94BL0262CDR002385        ;10425282000122;2025-12-16 15:36:41;QUITADO;2025-12-16 15:36:41;SEM DEBITOS
OBG4H11;506109020;9EP071230D1001552        ;10425282000122;2025-12-16 15:37:58;QUITADO;2025-12-16 15:37:58;SEM DEBITOS
OBG5G21;506003167;9EP071230D1001285        ;10425282000122;2025-12-16 15:39:29;QUITADO;2025-12-16 15:39:29;SEM DEBITOS
RAV5B61;1288500529;97TRBD442N2001811        ;10425282003571;2025-12-16 15:42:12;QUITADO;2025-12-16 15:42:12;SEM DEBITOS
RAV2J91;1288403280;97T0BN422N2008735        ;10425282003733;2025-12-16 15:43:40;QUITADO;2025-12-16 15:43:40;SEM DEBITOS
QCP3721;1140792420;9A9R4CBS7J1AH8024        ;10425282002095;2025-12-16 15:45:01;QUITADO;2025-12-16 15:45:01;SEM DEBITOS
EGS1711;116164433;9BSP8X40093639907        ;10425282003652;2025-12-16 15:46:35;QUITADO;2025-12-16 15:46:35;SEM DEBITOS
GBE8H71;1170522944;9BM979277KB097966        ;10425282004209;2025-12-16 15:48:02;QUITADO;2025-12-16 15:48:02;SEM DEBITOS
QCE6J91;1179170935;9ADG0933KKM436225        ;10425282003229;2025-12-16 15:53:47;QUITADO;2025-12-16 15:53:47;SEM DEBITOS
QCE7A11;1179171877;9ADG1133KKM436244        ;10425282003229;2025-12-16 15:55:15;QUITADO;2025-12-16 15:55:15;SEM DEBITOS
QCE7A61;1179173080;9ADG1133KKM436258        ;10425282003229;2025-12-16 15:57:08;QUITADO;2025-12-16 15:57:08;SEM DEBITOS
QCF0E41;1179369570;9ADG0933KKM436213        ;10425282003490;2025-12-16 15:58:36;QUITADO;2025-09-10 07:40:29;SEM DEBITOS
QCF2871;1179514073;3C6DFVBK8JE142897        ;10425282003229;2025-12-16 16:00:25;QUITADO;2025-12-16 16:00:25;SEM DEBITOS
QCG5A81;1180121080;9BVRG40D2KE863279        ;10425282003229;2025-12-16 16:01:57;QUITADO;2025-12-16 16:01:57;SEM DEBITOS
QCG5B81;1180122922;9BVRG40D1KE863544        ;10425282003490;2025-12-16 16:03:25;QUITADO;2025-12-16 16:03:25;SEM DEBITOS
QCG5F41;1180123333;9BVRG40D2KE863548        ;10425282003490;2025-12-16 16:04:57;QUITADO;2025-12-16 16:04:57;SEM DEBITOS
