PLACA;RENAVAM;CHASSIS;NUM_DOCUMENTO;DT_ULT_CONSULTA_DETRAN;STATUS_LICENCIAMENTO;VALOR_LICENCIAMENTO;ARQUIVO_LICENCIAMENTO;DT_ULT_CONSULTA_MULTAS;STATUS_MULTAS;MULTAS;PRECO_MULTAS;ARQUIVO_MULTAS
QCG4G96;1198221515;97T0AN663KC007074        ;10425282004705;2026-01-06 07:01:38;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1198221515.pdf;2026-01-06 07:01:40;SEM DEBITOS;0;104.13;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1198221515.pdf
QCG4H96;1198226436;97T0AN663KC007080        ;10425282004705;2026-01-06 07:03:23;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1198226436.pdf;2026-01-06 07:03:25;SEM DEBITOS;0;;
QCG4J66;1198232509;97T0AN663KC006931        ;10425282004705;2026-01-06 07:05:23;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1198232509.pdf;2026-01-06 07:05:25;SEM DEBITOS;0;;
QCH4H56;1198875116;9BSR6X400K3957070        ;10425282004624;2026-01-06 07:07:09;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1198875116.pdf;2026-01-06 07:07:11;SEM DEBITOS;0;394.36;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1198875116.pdf
SPM3H56;1385377540;9C2KD0810RR133851        ;10425282004209;2026-01-06 07:42:11;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1385377540.pdf;2026-01-06 07:42:13;SEM DEBITOS;0;;
QBF3E06;1012320305;93KP0S1D4EE148585        ;10425282003229;2026-01-06 08:07:07;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1012320305.pdf;2026-01-06 08:07:09;SEM DEBITOS;0;;
RRW6G16;1350705206;9C2KD0810PR091449        ;10425282004209;2026-01-06 08:29:22;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1350705206.pdf;2026-01-06 08:29:24;SEM DEBITOS;0;;
RRW2E56;1350580349;9C2KD0810PR091443        ;10425282004209;2026-01-06 09:15:06;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1350580349.pdf;2026-01-06 09:15:08;SEM DEBITOS;0;;
QBU9H56;1059039831;93ZE2RMH0F8929334        ;10425282000122;2026-01-06 09:49:35;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1059039831.pdf;2026-01-06 09:49:37;SEM DEBITOS;0;;
OBH7J96;495024996;9A9BT1742DCDJ5083        ;10425282000122;2026-01-06 10:27:47;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 495024996.pdf;2026-01-06 10:27:50;SEM DEBITOS;0;;
OBI4J76;495237752;9A9BD1742DCDJ5080        ;10425282000122;2026-01-06 10:51:06;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 495237752.pdf;2026-01-06 10:51:08;SEM DEBITOS;0;;
QBK3516;1014133693;9A9R23DPXE1AH8204        ;46694447949;2026-01-06 17:28:52;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1014133693.pdf;2026-01-06 17:28:54;SEM DEBITOS;0;;
OBH8J76;495044652;9A9BT1742DCDJ5065        ;10425282000122;2026-01-06 17:54:34;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 495044652.pdf;2026-01-06 17:54:37;SEM DEBITOS;0;;
OBI4I86;495236403;9A9BT1742DCDJ5073        ;10425282000122;2026-01-06 18:19:48;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 495236403.pdf;2026-01-06 18:19:50;SEM DEBITOS;0;156.18;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 495236403.pdf
RRW6G46;1350705737;9C2KD0810PR094067        ;10425282004209;2026-01-06 19:12:10;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1350705737.pdf;2026-01-06 19:12:12;SEM DEBITOS;0;;
SPO9J46;1395801506;9C2KD0810RR143316        ;10425282004209;2026-01-06 19:37:44;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1395801506.pdf;2026-01-06 19:37:46;SEM DEBITOS;0;;
QCW5316;1161395200;93ZA1RGH0G8929871        ;10425282004209;2026-01-06 07:08:46;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1161395200.pdf;2026-01-06 07:08:49;SEM DEBITOS;0;;
QCY7I96;1162247450;93KP0R1C3KE161949        ;10425282004209;2026-01-06 07:11:42;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1162247450.pdf;2026-01-06 07:11:44;SEM DEBITOS;0;;
QCY7J06;1162248057;93KP0R1C5KE161967        ;10425282004209;2026-01-06 07:13:37;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1162248057.pdf;2026-01-06 07:13:40;SEM DEBITOS;0;;
QCZ9H36;1162715380;9BM979028JB104191        ;10425282002095;2026-01-06 07:15:22;A PAGAR;197.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1162715380.pdf;2026-01-06 07:15:24;SEM DEBITOS;0;;
QCC1F56;1195609261;9BSR6X400K3955697        ;10425282004624;2026-01-06 07:17:01;A PAGAR;406.0;S:\Automacao\bot\VEICULOS\LICENCIAMENTO\Lic Licenciamento 2026 - RENAVAM 1195609261.pdf;2026-01-06 07:16:46;SEM DEBITOS;0;229.52;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1195609261.pdf
