PLACA;RENAVAM;CHASSIS;NUM_DOCUMENTO;DT_ULT_CONSULTA_DETRAN;STATUS_LICENCIAMENTO;DT_ULT_CONSULTA_MULTAS;STATUS_MULTAS
RAU4G45;1264181903;9BVRG40D8ME899273        ;10425282003814;2025-10-05 14:17:00;ERRO - invalid-input-response;2025-10-05 14:17:00;ERRO-captcha
RRL0B25;1294784738;9C2KD0810NR183772        ;10425282003300;2025-10-05 16:49:42;ERRO - invalid-input-response;2025-10-05 16:49:42;ERRO-captcha
OAT5G25;597121532;9ADB0902DEM379568        ;10425282000122;2025-10-05 20:17:56;ERRO - invalid-input-response;2025-10-05 20:17:56;ERRO-captcha
OAT5H05;597121940;9ADB0902DEM379569        ;10425282000122;2025-10-05 20:21:49;ERRO - invalid-input-response;2025-10-05 20:21:49;ERRO-captcha
OAT5I15;597122911;9ADB0902DEM379572        ;10425282000122;2025-10-05 20:25:48;ERRO - invalid-input-response;2025-10-05 20:25:48;ERRO-captcha
OAT6B05;597123438;9ADB0902DEM379574        ;10425282000122;2025-10-05 20:29:42;ERRO - invalid-input-response;2025-10-05 20:29:42;ERRO-captcha
OAT6D25;597124337;9ADB0902DEM379575        ;10425282000122;2025-10-05 20:33:37;ERRO - invalid-input-response;2025-10-05 20:33:37;ERRO-captcha
OAT8H05;597128804;9ADB0902DEM379560        ;10425282000122;2025-10-05 20:37:30;ERRO - invalid-input-response;2025-10-05 20:37:30;ERRO-captcha
OAT9E75;597131830;9ADM0442DEM379570        ;10425282000122;2025-10-05 20:41:24;ERRO - invalid-input-response;2025-10-05 20:41:24;ERRO-captcha
MDY7C45;929756630;9A9V1363071AU3090        ;10425282004209;2025-10-05 07:05:33;ERRO - invalid-input-response;2025-10-05 07:05:33;ERRO-captcha
OAU1G05;597135363;9ADM0442DEM379599        ;10425282000122;2025-10-05 20:45:17;ERRO - invalid-input-response;2025-10-05 20:45:17;ERRO-captcha
QCN6D65;1235601037;9882261N5MKD41076        ;10425282003229;2025-10-05 10:14:01;ERRO - invalid-input-response;2025-10-05 10:14:01;ERRO-captcha
RRY7G35;1353962803;8AJKA3CD5R3115015        ;10425282004209;2025-10-05 10:17:55;ERRO - invalid-input-response;2025-10-05 10:17:55;ERRO-captcha
NPQ7I65;594497027;9EP071230E1000965        ;10425282000122;2025-10-05 10:21:48;ERRO - invalid-input-response;2025-10-05 10:21:48;ERRO-captcha
OAT6D85;597124817;9ADB0902DEM379577        ;10425282000122;2025-10-05 10:25:41;ERRO - invalid-input-response;2025-10-05 10:25:41;ERRO-captcha
NPQ7485;594482682;9BVP0S1A2DE145872        ;10425282000122;2025-10-05 10:29:33;ERRO - invalid-input-response;2025-10-05 10:29:33;ERRO-captcha
OAX5F95;393738965;9BFJW3491BB091726        ;10425282004896;2025-10-05 10:33:31;ERRO - invalid-input-response;2025-10-05 10:33:31;ERRO-captcha
SPT9H65;1421387708;9BD281BKHSYG44765        ;10425282004209;2025-10-05 11:36:40;ERRO - invalid-input-response;2025-10-05 11:36:40;ERRO-captcha
QBI0D95;1012381886;93KP0S1D7EE147005        ;10425282003490;2025-10-05 11:40:37;ERRO - invalid-input-response;2025-10-05 11:40:37;ERRO-captcha
OAT9115;597129770;9ADM0442DEM379558        ;10425282000122;2025-10-05 11:44:33;ERRO - invalid-input-response;2025-10-05 11:44:33;ERRO-captcha
SPX9J95;1422722578;9BVRT60D2SE617725        ;10425282003490;2025-10-05 14:01:28;ERRO - invalid-input-response;2025-10-05 14:01:28;ERRO-captcha
RRL0A85;1294783669;9C2KD0810NR183870        ;10425282003652;2025-10-05 14:05:20;ERRO - invalid-input-response;2025-10-05 14:05:20;ERRO-captcha
DXZ8615;956947565;94BN080278R001311        ;10425282003814;2025-10-05 14:09:14;ERRO - invalid-input-response;2025-10-05 14:09:14;ERRO-captcha
RAR8C35;1261474012;9BD281A22MYW00619        ;10425282003490;2025-10-05 14:13:08;ERRO - invalid-input-response;2025-10-05 14:13:08;ERRO-captcha
SPT9D15;1421377249;9BD281BKHSYG61054        ;10425282004209;2025-10-05 07:09:30;ERRO - invalid-input-response;2025-10-05 07:09:30;ERRO-captcha
SPT9D85;1421377567;9BD281BKHSYG60398        ;10425282004209;2025-10-05 07:13:24;ERRO - invalid-input-response;2025-10-05 07:13:24;ERRO-captcha
SPT9G25;1421384598;9BD281BKHSYG60389        ;10425282004209;2025-10-05 07:17:22;ERRO - invalid-input-response;2025-10-05 07:17:22;ERRO-captcha
SPT9H95;1421388127;9BD281BKHSYG58608        ;10425282004209;2025-10-05 07:21:15;ERRO - invalid-input-response;2025-10-05 07:21:15;ERRO-captcha
SPT9I25;1421388488;9BD281BKHSYG58803        ;10425282004209;2025-10-05 07:25:11;ERRO - invalid-input-response;2025-10-05 07:25:11;ERRO-captcha
SPT9I65;1421388992;9BD281BKHSYG58483        ;10425282004209;2025-10-05 07:29:07;ERRO - invalid-input-response;2025-10-05 07:29:07;ERRO-captcha
SPU7H05;1421786769;9BD281BKHSYG44901        ;10425282004209;2025-10-05 07:33:02;ERRO - invalid-input-response;2025-10-05 07:33:02;ERRO-captcha
KAT9295;965171302;94BA141288V019471        ;10425282004896;2025-10-05 07:36:54;ERRO - invalid-input-response;2025-10-05 07:36:54;ERRO-captcha
KAT9335;965173445;94BA115288V019466        ;10425282004896;2025-10-05 07:40:49;ERRO - invalid-input-response;2025-10-05 07:40:49;ERRO-captcha
