PLACA;RENAVAM;CHASSIS;NUM_DOCUMENTO;DT_ULT_CONSULTA_DETRAN;STATUS_LICENCIAMENTO;DT_ULT_CONSULTA_MULTAS;STATUS_MULTAS
MGE8621;0;9A9V1363071AU3004        ;10425282003814;2026-01-03 07:06:11;ERRO - N/ emplacado base local;2026-01-03 07:06:11;ERRO-baseLoc
QBD1681;1078371943;9C2KD1000GR011106        ;10425282003571;2026-01-03 07:20:37;ERRO - Documento N/ Confere;2026-01-03 07:20:37;ERRO-Doc
RAL1B51;1223219248;8AJDA3CD8L1813047        ;10425282003229;2026-01-03 07:21:57;ERRO - Documento N/ Confere;2026-01-03 07:21:57;ERRO-Doc
OBH6J11;506414450;9A9S3GRS5D1AH8046        ;10425282000122;2026-01-02 07:39:34;ERRO - Documento N/ Confere;2026-01-02 07:39:34;ERRO-Doc
QCD8001;1178545340;9C2KD0810KR013801        ;10425282004209;2026-01-03 07:48:22;ERRO - Documento N/ Confere;2026-01-03 07:48:22;ERRO-Doc
QCD8A31;1178546184;9C2KD0810KR013840        ;10425282004209;2026-01-03 07:49:34;ERRO - Documento N/ Confere;2026-01-03 07:49:34;ERRO-Doc
QCD8061;1178547237;9C2KD0810KR013895        ;10425282004209;2026-01-03 07:50:53;ERRO - Documento N/ Confere;2026-01-03 07:50:53;ERRO-Doc
OBH0B61;506217574;9A9S3GRS8D1AH8001        ;10425282000122;2026-01-03 08:24:28;ERRO - Documento N/ Confere;2026-01-03 08:24:28;ERRO-Doc
QCQ4561;1141172060;9C2KD1000JR002852        ;10425282003490;2026-01-03 09:40:55;ERRO - Documento N/ Confere;2026-01-03 09:40:55;ERRO-Doc
MGL6181;0;9A9V1363071AU3007        ;10425282008107;2026-01-03 09:49:41;ERRO - N/ emplacado base local;2026-01-03 09:49:41;ERRO-baseLoc
OBG4C81;506099202;9EP071230D1001318        ;10425282000122;2026-01-03 09:57:30;ERRO - Documento N/ Confere;2026-01-03 09:57:30;ERRO-Doc
OBH0A81;506216683;9A9S3GRS9D1AH8033        ;10425282000122;2026-01-03 10:51:25;ERRO - Documento N/ Confere;2026-01-03 10:51:25;ERRO-Doc
MGL6191;0;9A9V1363071AU3002        ;10425282008107;2026-01-03 10:58:24;ERRO - N/ emplacado base local;2026-01-03 10:58:24;ERRO-baseLoc
OBH6H41;506212491;9A9S3GRSRD1AH8026        ;10425282000122;2026-01-03 11:12:36;ERRO - Documento N/ Confere;2026-01-03 11:12:36;ERRO-Doc
APU5811;955935938;9EP09102081001036        ;10425282003490;2026-01-03 11:18:59;ERRO - Documento N/ Confere;2026-01-03 11:18:59;ERRO-Doc
QBW2E31;1110635289;9C2KD1000HR011881        ;10425282003490;2026-01-03 11:37:14;ERRO - Documento N/ Confere;2026-01-03 11:37:14;ERRO-Doc
QBW2481;1110635467;9C2KD1000HR011929        ;10425282003490;2026-01-03 11:38:39;ERRO - Documento N/ Confere;2026-01-03 11:38:39;ERRO-Doc
QBD1661;1078371935;9C2KD1000GR011045        ;10425282003571;2026-01-02 12:05:35;ERRO - Documento N/ Confere;2026-01-02 12:05:35;ERRO-Doc
NPN6341;664090192;9BWMF07X8EP022223        ;10425282003490;2026-01-03 12:21:10;ERRO - Documento N/ Confere;2026-01-03 12:21:10;ERRO-Doc
QBD1H11;1078371986;9C2KD1000GR011813        ;10425282004209;2026-01-03 12:41:48;ERRO - Documento N/ Confere;2026-01-03 12:41:48;ERRO-Doc
QBY3471;1111464038;9C2KD1000HR012476        ;10425282003490;2026-01-03 13:35:00;ERRO - Documento N/ Confere;2026-01-03 13:35:00;ERRO-Doc
OBH6I81;506414299;9A9S3GRSWD1AH8044        ;10425282000122;2026-01-03 13:50:00;ERRO - Documento N/ Confere;2026-01-03 13:50:00;ERRO-Doc
IML4J31;0;9A95FL54P5ADK3248        ;10425282004209;2026-01-03 13:57:59;ERRO - Renavam Invalido;2026-01-03 13:57:59;ERRO-Renavam
OBG2J91;506044459;9EP071230D1001525        ;10425282000122;2026-01-03 15:19:23;ERRO - Documento N/ Confere;2026-01-03 15:19:23;ERRO-Doc
OBG4J31;506112365;9EP071230D1001319        ;10425282000122;2026-01-03 15:30:58;ERRO - Documento N/ Confere;2026-01-03 15:30:58;ERRO-Doc
OBG4J61;506112675;9EP071230D1001320        ;10425282000122;2026-01-03 15:32:16;ERRO - Documento N/ Confere;2026-01-03 15:32:16;ERRO-Doc
OBG9J51;506212564;9A9S3GRS3D1AH8028        ;10425282000122;2026-01-03 15:45:52;ERRO - Documento N/ Confere;2026-01-03 15:45:52;ERRO-Doc
OBG9B41;506005984;9EP071230D1001550        ;10425282000122;2026-01-03 17:07:10;ERRO - Documento N/ Confere;2026-01-03 17:07:10;ERRO-Doc
OBG4D31;506010120;9EP071230D1001347        ;10425282000122;2026-01-03 17:12:00;ERRO - Documento N/ Confere;2026-01-03 17:12:00;ERRO-Doc
OBG9B51;506115682;9EP071230D1001549        ;10425282000122;2026-01-03 17:53:43;ERRO - Documento N/ Confere;2026-01-03 17:53:43;ERRO-Doc
OBH7A11;506132420;9EP071230D1001361        ;10425282000122;2026-01-03 18:09:05;ERRO - Documento N/ Confere;2026-01-03 18:09:05;ERRO-Doc
OBH0D41;506220974;9A9S3GRS9D1AH8010        ;10425282000122;2026-01-03 18:49:44;ERRO - Documento N/ Confere;2026-01-03 18:49:44;ERRO-Doc
OBH6H51;506413500;9A9S3GRSWD1AH8021        ;10425282000122;2026-01-03 18:58:06;ERRO - Documento N/ Confere;2026-01-03 18:58:06;ERRO-Doc
OBH6H81;506413721;9A9S3GRS4D1AH8037        ;10425282000122;2026-01-03 18:59:31;ERRO - Documento N/ Confere;2026-01-03 18:59:31;ERRO-Doc
OBH6I91;506414337;9A9S3GRS2D1AH8045        ;10425282000122;2026-01-03 19:02:34;ERRO - Documento N/ Confere;2026-01-03 19:02:34;ERRO-Doc
QCD8051;1178546648;9C2KD0810KR013880        ;10425282004209;2026-01-03 19:29:18;ERRO - Documento N/ Confere;2026-01-03 19:29:18;ERRO-Doc
QCG5G11;1180140009;9BVRG40D5KE863392        ;10425282003490;2026-01-03 19:32:24;ERRO - Documento N/ Confere;2026-01-03 19:32:24;ERRO-Doc
QCG5H61;1180147070;9BVRG40D3KE863601        ;10425282003490;2026-01-03 19:38:33;ERRO - Documento N/ Confere;2026-01-03 19:38:33;ERRO-Doc
OBH6H21;506413322;9A9S3GRSKD1AH8020        ;10425282000122;2026-01-03 19:45:07;ERRO - Documento N/ Confere;2026-01-03 19:45:07;ERRO-Doc
CXC9411;614843596;34541312630809           ;10425282003229;2026-01-03 19:56:49;ERRO - N/ emplacado base local;2026-01-03 19:56:49;ERRO-baseLoc
OBG3A11;506005518;9EP071230D1001526        ;10425282000122;2026-01-03 20:49:44;ERRO - Documento N/ Confere;2026-01-03 20:49:44;ERRO-Doc
OBG5H41;506005550;9EP071230D1001362        ;10425282000122;2026-01-03 20:51:02;ERRO - Documento N/ Confere;2026-01-03 20:51:02;ERRO-Doc
OBG4C51;506098761;9EP071230D1001317        ;10425282000122;2026-01-03 21:00:34;ERRO - Documento N/ Confere;2026-01-03 21:00:34;ERRO-Doc
OBH0C01;506218139;9A9S3GRSRD1AH8003        ;10425282000122;2026-01-03 21:07:05;ERRO - Documento N/ Confere;2026-01-03 21:07:05;ERRO-Doc
